ID Date gender age handiness kind user truth accurate
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad neutral 0
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan neutral neutral 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan neutral neutral 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan neutral neutral 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy sad 0
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan neutral neutral 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy neutral 0
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan neutral neutral 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan neutral neutral 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan neutral neutral 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan neutral neutral 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan neutral neutral 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan neutral neutral 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad neutral 0
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan neutral neutral 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan neutral neutral 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan happy happy 1
—ÓÃ’ 2021-01-26 06:46:11.964286+00:00 female 22 right realMan sad sad 1
