ID Date gender age handiness kind user truth accurate
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon sad sad 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon happy happy 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon neutral neutral 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon neutral neutral 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon happy happy 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon happy happy 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon sad sad 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon happy happy 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon neutral neutral 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon sad happy 0
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon neutral happy 0
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon sad sad 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon neutral neutral 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon sad sad 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon happy happy 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon neutral neutral 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon sad sad 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon sad sad 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon neutral neutral 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon neutral neutral 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon neutral neutral 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon sad sad 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon sad sad 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon sad sad 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon neutral neutral 1
zichen 2021-01-26 08:40:20.461140+00:00 female 24 left cartoon sad sad 1
