ID Date gender age handiness kind user truth accurate
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy neutral 0
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon neutral neutral 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon happy happy 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
zk 2021-01-29 10:30:46.267299+00:00 male 30 right cartoon sad sad 1
